"peak.x","Chr.x","Start.x","End.x","Annotation.x","Detailed.Annotation.x","Distance.to.TSS.x","Nearest.PromoterID.x","Entrez.ID.x","Nearest.Unigene.x","Nearest.Refseq","Gene.Name.x","Gene.Alias.x","Gene.Description.x","Gene.Type.x","Conc.x","Conc_group1.x","Conc_group2.x","Fold.x","p.value.x","FDR.x","peak.y","Chr.y","Start.y","End.y","Annotation.y","Detailed.Annotation.y","Distance.to.TSS.y","Nearest.PromoterID.y","Entrez.ID.y","Nearest.Unigene.y","Gene.Name.y","Gene.Alias.y","Gene.Description.y","Gene.Type.y","Conc.y","Conc_group1.y","Conc_group2.y","Fold.y","p.value.y","FDR.y"
8956,"chrUn_DS484314v1",2087,2286,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",7.86,2.2,8.84,-6.64,9e-178,9.85e-174,10723,"chrY_CP007111v1_random",26253,26452,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.5,2.83,4.99,-2.17,2.82e-08,1.89e-05
8956,"chrUn_DS484314v1",2087,2286,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",7.86,2.2,8.84,-6.64,9e-178,9.85e-174,10724,"chrY_CP007111v1_random",27172,27371,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.53,3.32,4.95,-1.63,7.47e-06,0.00229
8956,"chrUn_DS484314v1",2087,2286,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",7.86,2.2,8.84,-6.64,9e-178,9.85e-174,10720,"chrY_CP007111v1_random",11707,11906,NA,"TART|LINE|Jockey",NA,NA,NA,"","","","","",5.67,3.41,6.23,-2.82,2.6e-19,5.59e-16
8956,"chrUn_DS484314v1",2087,2286,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",7.86,2.2,8.84,-6.64,9e-178,9.85e-174,10721,"chrY_CP007111v1_random",13377,13576,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",6.11,5.3,6.43,-1.13,2.37e-06,0.000907
8956,"chrUn_DS484314v1",2087,2286,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",7.86,2.2,8.84,-6.64,9e-178,9.85e-174,10719,"chrY_CP007111v1_random",1391,1590,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",6.45,4.02,7.03,-3.01,2.9e-32,3.11e-28
402,"chr2L",4283106,4283305,"promoter-TSS (NM_001316379)","promoter-TSS (NM_001316379)",57,"NM_164576",46015,"Dm.1777","NM_080127","tutl","CG15426|CG15427|CG15428|CT35489|CT35490|Dmel\CG15427|Tutl|jf4|l(2)01085|l(2)24Df|l(2)jf4|mdcds_7441","turtle","protein-coding",4.84,5.16,4.43,0.73,9.54e-05,0.0177,393,"chr2L",4283014,4283213,"promoter-TSS (NM_001316379)","promoter-TSS (NM_001316379)",-35,"NM_001316378",46015,"Dm.1777","tutl","CG15426|CG15427|CG15428|CT35489|CT35490|Dmel\CG15427|Tutl|jf4|l(2)01085|l(2)24Df|l(2)jf4|mdcds_7441","turtle","protein-coding",5.21,5.77,4.73,1.04,0.000134,0.0252
10942,"chrY_CP007111v1_random",21190,21389,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",4.32,2.53,5.1,-2.57,1.54e-18,3.38e-15,10725,"chrY_CP007111v1_random",27712,27911,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.94,3.36,5.42,-2.06,7.35e-09,5.43e-06
10942,"chrY_CP007111v1_random",21190,21389,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",4.32,2.53,5.1,-2.57,1.54e-18,3.38e-15,10722,"chrY_CP007111v1_random",21201,21400,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.44,3.56,4.78,-1.22,0.000175,0.0305
10942,"chrY_CP007111v1_random",21190,21389,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",4.32,2.53,5.1,-2.57,1.54e-18,3.38e-15,10723,"chrY_CP007111v1_random",26253,26452,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.5,2.83,4.99,-2.17,2.82e-08,1.89e-05
10942,"chrY_CP007111v1_random",21190,21389,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",4.32,2.53,5.1,-2.57,1.54e-18,3.38e-15,10724,"chrY_CP007111v1_random",27172,27371,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.53,3.32,4.95,-1.63,7.47e-06,0.00229
10942,"chrY_CP007111v1_random",21190,21389,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",4.32,2.53,5.1,-2.57,1.54e-18,3.38e-15,10720,"chrY_CP007111v1_random",11707,11906,NA,"TART|LINE|Jockey",NA,NA,NA,"","","","","",5.67,3.41,6.23,-2.82,2.6e-19,5.59e-16
10942,"chrY_CP007111v1_random",21190,21389,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",4.32,2.53,5.1,-2.57,1.54e-18,3.38e-15,10721,"chrY_CP007111v1_random",13377,13576,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",6.11,5.3,6.43,-1.13,2.37e-06,0.000907
10942,"chrY_CP007111v1_random",21190,21389,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",4.32,2.53,5.1,-2.57,1.54e-18,3.38e-15,10719,"chrY_CP007111v1_random",1391,1590,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",6.45,4.02,7.03,-3.01,2.9e-32,3.11e-28
10940,"chrY_CP007111v1_random",1471,1670,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",3.46,1.35,4.28,-2.93,2.41e-13,2.64e-10,10725,"chrY_CP007111v1_random",27712,27911,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.94,3.36,5.42,-2.06,7.35e-09,5.43e-06
10940,"chrY_CP007111v1_random",1471,1670,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",3.46,1.35,4.28,-2.93,2.41e-13,2.64e-10,10722,"chrY_CP007111v1_random",21201,21400,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.44,3.56,4.78,-1.22,0.000175,0.0305
10940,"chrY_CP007111v1_random",1471,1670,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",3.46,1.35,4.28,-2.93,2.41e-13,2.64e-10,10723,"chrY_CP007111v1_random",26253,26452,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.5,2.83,4.99,-2.17,2.82e-08,1.89e-05
10940,"chrY_CP007111v1_random",1471,1670,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",3.46,1.35,4.28,-2.93,2.41e-13,2.64e-10,10724,"chrY_CP007111v1_random",27172,27371,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.53,3.32,4.95,-1.63,7.47e-06,0.00229
10940,"chrY_CP007111v1_random",1471,1670,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",3.46,1.35,4.28,-2.93,2.41e-13,2.64e-10,10720,"chrY_CP007111v1_random",11707,11906,NA,"TART|LINE|Jockey",NA,NA,NA,"","","","","",5.67,3.41,6.23,-2.82,2.6e-19,5.59e-16
10940,"chrY_CP007111v1_random",1471,1670,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",3.46,1.35,4.28,-2.93,2.41e-13,2.64e-10,10721,"chrY_CP007111v1_random",13377,13576,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",6.11,5.3,6.43,-1.13,2.37e-06,0.000907
10940,"chrY_CP007111v1_random",1471,1670,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",3.46,1.35,4.28,-2.93,2.41e-13,2.64e-10,10719,"chrY_CP007111v1_random",1391,1590,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",6.45,4.02,7.03,-3.01,2.9e-32,3.11e-28
2257,"chr2R",8061291,8061490,"intron (NM_001299252, intron 1 of 4)","intron (NM_001299252, intron 1 of 4)",-2839,"NM_136503",35770,"Dm.6229","NM_136503","CG12769","Dmel\CG12769","uncharacterized protein","protein-coding",7.7,7.55,7.84,-0.29,0.000877,0.0756,2201,"chr2R",8051621,8051820,"TTS (NM_165585)","TTS (NM_165585)",6831,"NM_136503",35770,"Dm.6229","CG12769","Dmel\CG12769","uncharacterized protein","protein-coding",2.51,0.81,3.01,-2.2,0.000219,0.0355
7981,"chr3R",21958028,21958227,"intron (NM_001104395, intron 2 of 6)","intron (NM_001104395, intron 2 of 6)",9013,"NM_001104395",44936,"Dm.21704","NM_143745","Eip93F","CG18389|Dmel\CG18389|E93|Eip93|Eip93f|anon-WO02059370.58|eip93f|l(3)93|l(3)ry93|lincRNA.833|psg11","Ecdysone-induced protein 93F","protein-coding",5.13,5.41,4.78,0.63,0.000455,0.0503,7835,"chr3R",21982613,21982812,"intron (NM_001275888, intron 2 of 5)","(TTT)n|Simple_repeat|Simple_repeat",10333,"NM_143745",44936,"Dm.21704","Eip93F","CG18389|Dmel\CG18389|E93|Eip93|Eip93f|anon-WO02059370.58|eip93f|l(3)93|l(3)ry93|lincRNA.833|psg11","Ecdysone-induced protein 93F","protein-coding",4.67,3.74,5.04,-1.3,0.000177,0.0305
10941,"chrY_CP007111v1_random",13380,13579,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",5.86,1.07,6.83,-5.76,1.54e-85,8.44e-82,10725,"chrY_CP007111v1_random",27712,27911,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.94,3.36,5.42,-2.06,7.35e-09,5.43e-06
10941,"chrY_CP007111v1_random",13380,13579,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",5.86,1.07,6.83,-5.76,1.54e-85,8.44e-82,10722,"chrY_CP007111v1_random",21201,21400,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.44,3.56,4.78,-1.22,0.000175,0.0305
10941,"chrY_CP007111v1_random",13380,13579,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",5.86,1.07,6.83,-5.76,1.54e-85,8.44e-82,10723,"chrY_CP007111v1_random",26253,26452,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.5,2.83,4.99,-2.17,2.82e-08,1.89e-05
10941,"chrY_CP007111v1_random",13380,13579,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",5.86,1.07,6.83,-5.76,1.54e-85,8.44e-82,10724,"chrY_CP007111v1_random",27172,27371,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",4.53,3.32,4.95,-1.63,7.47e-06,0.00229
10941,"chrY_CP007111v1_random",13380,13579,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",5.86,1.07,6.83,-5.76,1.54e-85,8.44e-82,10720,"chrY_CP007111v1_random",11707,11906,NA,"TART|LINE|Jockey",NA,NA,NA,"","","","","",5.67,3.41,6.23,-2.82,2.6e-19,5.59e-16
10941,"chrY_CP007111v1_random",13380,13579,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",5.86,1.07,6.83,-5.76,1.54e-85,8.44e-82,10721,"chrY_CP007111v1_random",13377,13576,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",6.11,5.3,6.43,-1.13,2.37e-06,0.000907
10941,"chrY_CP007111v1_random",13380,13579,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","","",5.86,1.07,6.83,-5.76,1.54e-85,8.44e-82,10719,"chrY_CP007111v1_random",1391,1590,NA,"TART_B1|LINE|Jockey",NA,NA,NA,"","","","","",6.45,4.02,7.03,-3.01,2.9e-32,3.11e-28
